id,Title,Date,Permalink,"Research Topics","Press Types",Categories
433,"Profs. Wen-fai Fong, Raffaella Margutti and Team Create First-ever Movie of Gamma-ray Burst",07/26/2018,https://ciera.northwestern.edu/2018/07/26/profs-wen-fai-fong-raffaella-margutti-and-team-create-first-ever-movie-of-gamma-ray-burst/,"Life &amp; Death of Stars","Northwestern Press",Science
437,"12th International LISA Symposium Held in Chicago by CIERA & AAS",07/13/2018,https://ciera.northwestern.edu/2018/07/13/12th-international-lisa-symposium-held-in-chicago-by-ciera-aas/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event
769,"Shaping Globular Clusters with Black Holes",03/21/2018,https://ciera.northwestern.edu/2018/03/21/shaping-globular-clusters-with-black-holes/,"Black Holes &amp; Dead Stars|Stellar Dynamics &amp; Stellar Populations","External Press",Science
774,"See The Planets Of Our Solar System While Listening To 'The Planets'",05/18/2016,https://ciera.northwestern.edu/2016/05/18/see-the-planets-of-our-solar-system-while-listening-to-the-planets/,"Exoplanets &amp; The Solar System","External Press",Event|Interdisciplinary|Outreach
776,"Solar System Symphony Melds Music with Astronomy",05/23/2016,https://ciera.northwestern.edu/2016/05/23/solar-system-symphony-melds-music-with-astronomy/,"Exoplanets &amp; The Solar System","External Press",Event|Interdisciplinary|Outreach
1286,"CIERA Sponsors Meeting of Gravitational Wave International Committee",07/08/2018,https://ciera.northwestern.edu/2018/07/08/ciera-sponsors-meeting-of-gravitational-wave-international-committee/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event
1288,"MODEST-18 Hosted by CIERA in Santorini, Greece",06/29/2018,https://ciera.northwestern.edu/2018/06/29/modest-18-hosted-by-ciera-in-santorini-greece/,"Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Event
1289,"Experts Gather to Discuss the Circumgalactic Medium",08/04/2018,https://ciera.northwestern.edu/2018/08/04/experts-gather-to-discuss-the-circumgalactic-medium/,"Galaxies &amp; Cosmology","CIERA Stories",Event
1294,"CIERA’s Michelle Paulsen to Serve on National Education Leadership Committee",08/13/2018,https://ciera.northwestern.edu/2018/08/13/cieras-michelle-paulsen-to-serve-on-national-education-leadership-committee/,,"CIERA Stories",Achievement|Education
1295,"Announcing CIERA Director of Operations Kari Frank & Associate Director Shane Larson",09/01/2017,https://ciera.northwestern.edu/2017/09/01/announcing-ciera-director-of-operations-kari-frank-associate-director-shane-larson/,,"CIERA Stories",Achievement
1306,"CIERA Helps Chicago-Area High School Students Host 2018 GirlCon",06/16/2018,https://ciera.northwestern.edu/2018/06/16/ciera-helps-chicago-area-high-school-students-host-2018-girlcon/,,"CIERA Stories",Event|Interdisciplinary|Outreach
1309,"CIERA Postdocs Advance to New Positions",06/10/2018,https://ciera.northwestern.edu/2018/06/10/ciera-postdocs-advance-to-new-positions/,,"CIERA Stories","Achievement|Data Science &amp; Computing"
1310,"Brice Ménard Presents CIERA Interdisciplinary Colloquium",06/04/2018,https://ciera.northwestern.edu/2018/06/04/brice-menard-presents-ciera-interdisciplinary-colloquium/,,"CIERA Stories","Data Science &amp; Computing|Event|Interdisciplinary"
1312,"CIERA Contributes to World Science Festival",05/30/2018,https://ciera.northwestern.edu/2018/05/30/ciera-contributes-to-world-science-festival/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event|Outreach
1315,"CIERA Welcomes New Faculty Members: Wen-Fai Fong & Sasha Tchekhovskoy",09/01/2017,https://ciera.northwestern.edu/2017/09/01/ciera-welcomes-new-faculty-members-wen-fai-fong-sasha-tchekhovskoy/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","CIERA Stories",Achievement
1317,"Sky & Telescope Features “Three Cosmic Chirps and Counting” by CIERA Director Vicky Kalogera",09/15/2017,https://ciera.northwestern.edu/2017/09/15/three-cosmic-chirps-and-counting/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press",Achievement|Outreach
1318,"CIERA Partners with The Chicago Network on STEM Event",05/17/2018,https://ciera.northwestern.edu/2018/05/17/ciera-partners-with-the-chicago-network-on-stem-event/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event|Outreach
1324,"Graduate Student Eve Chase Wins Best Poster Award at LSC-Virgo Meeting",09/01/2017,https://ciera.northwestern.edu/2017/09/01/graduate-student-eve-chase-wins-best-poster-award-at-lsc-virgo-meeting/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement
1343,"CIERA Postdoc Fabio Antonini Finds that Many LIGO Sources Arise from Mergers at the Centers of Galaxies",09/15/2017,https://ciera.northwestern.edu/2017/09/15/ciera-postdoc-fabio-antonini-finds-that-many-ligo-sources-arise-from-mergers-at-the-centers-of-galaxies/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Science
1346,"New Study: LISA Observatory to Detect Globular Cluster Binaries in the Milky Way",05/11/2018,https://ciera.northwestern.edu/2018/05/11/new-study-lisa-observatory-to-detect-globular-cluster-binaries-in-the-milky-way/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Stellar Dynamics &amp; Stellar Populations","Northwestern Press",Science
1347,"Unique Supernova Revealed by CIERA Postdoc Giacomo Terreran",09/18/2017,https://ciera.northwestern.edu/2017/09/18/unique-supernova-revealed-by-ciera-postdoc-giacomo-terreran/,"Life &amp; Death of Stars","External Press",Science
1351,"PhD Student Alex Gurvich Awarded Two Prestigious Fellowships",05/10/2018,https://ciera.northwestern.edu/2018/05/10/phd-student-alex-gurvich-awarded-two-prestigious-fellowships/,"Galaxies &amp; Cosmology","CIERA Stories|External Press",Achievement
1352,"CIERA Researchers Contribute to Record-setting Gravitational Wave Detection",09/27/2017,https://ciera.northwestern.edu/2017/09/27/ciera-researchers-contribute-to-record-setting-gravitational-wave-detection/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press",Science
1353,"Seven New Postdoctoral Researchers Join CIERA",05/09/2018,https://ciera.northwestern.edu/2018/05/09/seven-new-postdoctoral-researchers-join-ciera/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
1355,"2017 Nobel Prize in Physics Awarded to Gravitational-wave Scientists Barish, Thorne, and Weiss",10/03/2017,https://ciera.northwestern.edu/2017/10/03/2017-nobel-prize-in-physics-awarded-to-gravitational-wave-scientists-barish-thorne-and-weiss/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press",Achievement|Interdisciplinary
1357,"Professor Vicky Kalogera Elected to National Academy of Sciences",05/02/2018,https://ciera.northwestern.edu/2018/05/02/professor-vicky-kalogera-elected-to-national-academy-of-sciences/,,"External Press|Northwestern Press",Achievement
1360,"Reach for the Stars Teacher, John Kretsos, Honored with Distinguished Secondary Teacher Award",05/02/2018,https://ciera.northwestern.edu/2018/05/02/reach-for-the-stars-teacher-john-kretsos-honored-with-distinguished-secondary-teacher-award/,,"Northwestern Press",Achievement|Education
1361,"CIERA Astronomers Help Detect Colliding Neutron Stars for the First Time",10/16/2017,https://ciera.northwestern.edu/2017/10/16/ciera-astronomers-help-detect-colliding-neutron-stars-for-the-first-time/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories|External Press|Northwestern Press",Science
1368,"Graduate Student Katie Breivik Wins Blue Apple Prize at MRM",10/14/2017,https://ciera.northwestern.edu/2017/10/14/graduate-student-katie-breivik-wins-blue-apple-prize-at-mrm/,"Black Holes &amp; Dead Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
1370,"CIERA’s Shane Larson Joins U.S. NASA LISA Study Team",10/15/2017,https://ciera.northwestern.edu/2017/10/15/cieras-shane-larson-joins-u-s-nasa-lisa-study-team/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Achievement
1372,"Cosmologist Prof. Wendy Freedman Presents CIERA Annual Public Lecture",10/05/2017,https://ciera.northwestern.edu/2017/10/05/cosmologist-prof-wendy-freedman-presents-ciera-annual-public-lecture/,,"CIERA Stories|Northwestern Press",Event|Outreach
1377,"CIERA REU Student José Flores Wins Best Poster Presentation at 2017 SACNAS Conference",10/21/2017,https://ciera.northwestern.edu/2017/10/21/ciera-reu-student-jose-flores-wins-best-poster-presentation-at-2017-sacnas-conference/,"Galaxies &amp; Cosmology","CIERA Stories",Achievement|Education
1379,"CIERA Affiliate Member Magdalena Osburn Named Packard Fellow",10/26/2017,https://ciera.northwestern.edu/2017/10/26/ciera-affiliate-member-magdalena-osburn-named-packard-fellow/,,"Northwestern Press",Achievement|Interdisciplinary
1381,"“Black Hole Encounter” by CIERA Postdoc Aaron Geller Sweeps 2017 Scientific Images Contest",11/02/2017,https://ciera.northwestern.edu/2017/11/02/black-hole-encounter-by-ciera-postdoc-aaron-geller-sweeps-2017-scientific-images-contest/,"Black Holes &amp; Dead Stars|Stellar Dynamics &amp; Stellar Populations","Northwestern Press",Achievement|Interdisciplinary|Outreach
1382,"Greg Laughlin and Dan Tamayo Present CIERA Interdisciplinary Colloquia",12/01/2017,https://ciera.northwestern.edu/2017/12/01/greg-lauglin-and-dan-tamayo-present-ciera-interdisciplinary-colloquia/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Interdisciplinary
1390,"REU Student José Flores Velazquez Presents Research on Capitol Hill",04/20/2018,https://ciera.northwestern.edu/2018/04/20/reu-student-jose-flores-velazquez-presents-research-on-capitol-hill/,"Galaxies &amp; Cosmology","CIERA Stories",Achievement
1391,"Computational Research Day: April 10, 2018",04/10/2018,https://ciera.northwestern.edu/2018/04/10/computational-research-day-april-10-2018/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories","Achievement|Data Science &amp; Computing|Education|Event|Interdisciplinary"
1392,"Nature Astronomy Perspective: Professor Faucher-Giguère on Progress & Challenges in Galaxy Formation Simulation Field",04/05/2018,https://ciera.northwestern.edu/2018/04/05/nature-astronomy-perspective-professor-faucher-giguere-on-progress-challenges-in-galaxy-formation-simulation-field/,"Galaxies &amp; Cosmology","External Press",Achievement|Science
1396,"CIERA Hosts Workshop on Radio Astronomy",03/29/2018,https://ciera.northwestern.edu/2018/03/29/ciera-hosts-workshop-on-radio-astronomy/,,"CIERA Stories",Achievement|Event
1399,"Embassy of Greece Interviews CIERA Director Vicky Kalogera",03/27/2018,https://ciera.northwestern.edu/2018/03/27/embassy-of-greece-interviews-ciera-director-vicky-kalogera/,,"External Press",Achievement
1400,"Chandra Director Belinda Wilkes Presents CIERA Interdisciplinary Colloquium",03/22/2018,https://ciera.northwestern.edu/2018/03/22/chandra-director-belinda-wilkes-presents-ciera-interdisciplinary-colloquium/,,"CIERA Stories",Event|Interdisciplinary
1411,"Top Telescope Access for CIERA Researchers",11/01/2017,https://ciera.northwestern.edu/2017/11/01/top-telescope-access-for-ciera-researchers/,,"CIERA Stories",Science
1413,"Graduate Student Eve Chase Leads Data Analysis of New Gravitational Wave Detection",11/10/2017,https://ciera.northwestern.edu/2017/11/10/graduate-student-eve-chase-leads-data-analysis-of-new-gravitational-wave-detection/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories|External Press",Achievement|Science
1415,"Cosmos in Concert: Celestial Suite",11/18/2017,https://ciera.northwestern.edu/2017/11/18/cosmos-in-concert-celestial-suite/,,"CIERA Stories",Event|Interdisciplinary|Outreach
1431,"CIERA Graduate Students Host Field Trip for Girls 4 Science",02/03/2018,https://ciera.northwestern.edu/2018/02/03/ciera-graduate-students-host-field-trip-for-girls-4-science/,,"CIERA Stories",Event|Outreach
1436,"Professor Claude-André Faucher-Giguère Named Cottrell Scholar",02/12/2018,https://ciera.northwestern.edu/2018/02/12/professor-claude-andre-faucher-giguere-named-cottrell-scholar/,,"External Press|Northwestern Press",Achievement
1438,"CIERA Director Vicky Kalogera Named Daniel I. Linzer Distinguished University Professor",01/31/2018,https://ciera.northwestern.edu/2018/01/31/ciera-director-vicky-kalogera-named-daniel-i-linzer-distinguished-university-professor/,,"CIERA Stories",Achievement
1445,"CIERA REU Students Present at 231st Meeting of the AAS",01/31/2018,https://ciera.northwestern.edu/2018/01/31/ciera-reu-students-present-at-231st-meeting-of-the-aas/,,"CIERA Stories",Achievement|Education|Event|Interdisciplinary
1448,"New Theory by CIERA Lindheimer Post-doctoral Fellow Alex Richings Predicts that Molecules are Born in Black Hole Winds",01/30/2018,https://ciera.northwestern.edu/2018/01/30/new-theory-by-ciera-lindheimer-post-doctoral-fellow-alex-richings-predicts-that-molecules-are-born-in-black-hole-winds/,"Black Holes &amp; Dead Stars|Galaxies &amp; Cosmology","Northwestern Press",Science
1452,"CIERA Director Vicky Kalogera Wins 2018 Dannie Heineman Prize for Astrophysics",01/10/2018,https://ciera.northwestern.edu/2018/01/10/ciera-director-vicky-kalogera-wins-2018-dannie-heineman-prize-for-astrophysics/,,"Northwestern Press",Achievement
1453,"Black Hole Breakthrough: New Insight into Mysterious Jets by CIERA Professor Sasha Tchekhovskoy",01/09/2018,https://ciera.northwestern.edu/2018/01/09/black-hole-breakthrough-new-insight-into-mysterious-jets-by-ciera-professor-sasha-tchekhovskoy/,"Black Holes &amp; Dead Stars","External Press|Northwestern Press",Science
1456,"Astronomy from the Stratosphere: New Research by CIERA Postdoc Fabio Santos",01/09/2018,https://ciera.northwestern.edu/2018/01/09/astronomy-from-the-stratosphere-new-research-by-ciera-postdoc-fabio-santos/,"Life &amp; Death of Stars","External Press",Science
1460,"CIERA Researchers Highlight Their Expertise in Seven Minutes or Less",12/06/2017,https://ciera.northwestern.edu/2017/12/06/ciera-researchers-highlight-their-expertise-in-seven-minutes-or-less/,"Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Education|Event|Interdisciplinary|Outreach
1465,"Professor Yusef-Zadeh: Infant Stars Surprisingly Near Galaxy’s Supermassive Black Hole",12/01/2017,https://ciera.northwestern.edu/2017/12/01/professor-yusef-zadeh-infant-stars-surprisingly-near-galaxys-supermassive-black-hole/,"Black Holes &amp; Dead Stars|Life &amp; Death of Stars","External Press|Northwestern Press",Science
1468,"CIERA Astronomers Share Stories of Scientific Discovery at Neutron Star Merger Event",11/28/2017,https://ciera.northwestern.edu/2017/11/28/ciera-astronomers-share-stories-of-scientific-discovery-at-neutron-star-merger-event/,"Black Holes &amp; Dead Stars|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event|Outreach
1490,"CIERA Director Vicky Kalogera Meets with U.S. Congressman",02/05/2018,https://ciera.northwestern.edu/2018/02/05/ciera-director-vicky-kalogera-meets-with-u-s-congressman/,,"CIERA Stories",Achievement|Outreach
1493,"Another Way for Stellar-mass Black Holes to Grow Larger",08/17/2018,https://ciera.northwestern.edu/2018/08/17/another-way-for-stellar-mass-black-holes-to-grow-larger/,"Black Holes &amp; Dead Stars","External Press",Science
1544,"CIERA Celebrates a Decade Of Discovery",09/13/2018,https://ciera.northwestern.edu/2018/09/13/ciera-celebrates-aa-decade-of-discovery/,,"Northwestern Press",Event|Outreach
1613,"CIERA REU Panel Discussion Explores Careers in Astrophysics",08/06/2018,https://ciera.northwestern.edu/2018/08/06/ciera-reu-panel-discussion-explores-careers-in-astrophysics/,,"CIERA Stories",Education
1615,"2018 REU Students Present Their Research at Annual Poster Session",08/24/2018,https://ciera.northwestern.edu/2018/08/24/2018-reu-students-present-their-research-at-annual-poster-session/,,"CIERA Stories",Achievement|Event|Interdisciplinary|Outreach
1626,"Announcing CIERA's 2018 Summer Undergraduate Researchers",06/01/2018,https://ciera.northwestern.edu/2018/06/01/announcing-cieras-2018-summer-undergraduate-researchers/,,"CIERA Stories","Data Science &amp; Computing|Education|Interdisciplinary"
1668,"Astronomers Witness Birth of New Star from Stellar Explosion",09/20/2018,https://ciera.northwestern.edu/2018/09/20/astronomers-witness-birth-of-new-star-from-stellar-explosion/,"Life &amp; Death of Stars","External Press",Science
1681,"Prof. Mel Ulmer Featured in Sky at Night Magazine",08/24/2018,https://ciera.northwestern.edu/2018/08/24/prof-mel-ulmer-featured-in-sky-at-night-magazine/,,"External Press",Achievement|Science
1696,"Welcome Christopher Berry, Inaugural CIERA Board of Visitors Research Professor",09/01/2018,https://ciera.northwestern.edu/2018/09/01/welcome-christopher-berry-inaugural-ciera-board-of-visitors-research-professor/,,"CIERA Stories",Achievement
1698,"CIERA Researchers Featured in “Humans of LIGO”",09/20/2018,https://ciera.northwestern.edu/2018/09/20/ciera-researchers-featured-in-humans-of-ligo/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press",Achievement
1701,"Phil Nicholson Presents CIERA Interdisciplinary Colloquium, Joint with EPS",09/27/2018,https://ciera.northwestern.edu/2018/09/27/phil-nicholson-presents-ciera-interdisciplinary-colloquium-joint-with-eps/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Interdisciplinary
1914,"CIERA Director Vicky Kalogera Presents Annual Public Lecture",10/25/2018,https://ciera.northwestern.edu/2018/10/25/ciera-director-vicky-kalogera-presents-annual-public-lecture/,,"CIERA Stories",Event|Outreach
1928,"CIERA Director Vicky Kalogera Appointed CIFAR Senior Fellow",08/31/2017,https://ciera.northwestern.edu/2017/08/31/ciera-director-vicky-kalogera-appointed-cifar-senior-fellow/,,"CIERA Stories",Achievement
1930,"The Boulder Philharmonic Performs 'Celestial Suite' as Part of 2018-19 Season: Open Space",10/25/2018,https://ciera.northwestern.edu/2018/10/25/the-boulder-philharmonic-performs-celestial-suite-as-part-of-2018-19-season-open-space/,,"CIERA Stories|External Press",Event|Interdisciplinary|Outreach
1935,"CIERA’s Shane Larson to Give Dome Lecture Streamed World-wide",10/26/2018,https://ciera.northwestern.edu/2018/10/26/cieras-shane-larson-to-give-dome-lecture-streamed-world-wide/,,"CIERA Stories",Achievement|Event|Outreach
1940,"CIERA Postdoc Alum Carl Rodriguez Featured in Northwestern Magazine",08/31/2017,https://ciera.northwestern.edu/2017/08/31/ciera-postdoc-alum-carl-rodriguez-featured-in-northwestern-magazine/,"Black Holes &amp; Dead Stars","CIERA Stories",Achievement
1947,"Dearborn Observatory Welcomes 1500 Visitors During Open House Chicago",10/26/2018,https://ciera.northwestern.edu/2018/10/26/dearborn-observatory-welcomes-1500-visitors-during-open-house-chicago/,,"CIERA Stories",Event|Outreach
1950,"New Issue of “LIGO Magazine” Available",08/31/2017,https://ciera.northwestern.edu/2017/08/31/new-issue-of-ligo-magazine-available/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press",Science
2007,"CIERA Pop-up Eclipse Viewing at Tech Allows Hundreds to Enjoy Rare Sky Event",08/22/2017,https://ciera.northwestern.edu/2017/08/22/ciera-pop-up-eclipse-viewing-at-tech-allows-hundreds-to-enjoy-rare-sky-event/,,"CIERA Stories|External Press|Northwestern Press",Event|Outreach
2012,"Astronomy on Tap Hosts Eclipse-themed Event at Begyle Brewing",08/15/2017,https://ciera.northwestern.edu/2017/08/15/astronomy-on-tap-hosts-eclipse-themed-event-at-begyle-brewing/,,"CIERA Stories",Event|Outreach
2015,"2017 REU Students Present Their Research at Annual Poster Session",08/18/2017,https://ciera.northwestern.edu/2017/08/18/2017-reu-students-present-their-research-at-annual-poster-session/,,"CIERA Stories",Achievement|Education|Event|Interdisciplinary|Outreach
2032,"CIERA REU Students Discover Careers in Astronomy",07/31/2017,https://ciera.northwestern.edu/2017/07/31/ciera-reu-students-discover-careers-in-astronomy/,,"CIERA Stories",Education|Event
2034,"CIERA's 2017 Summer Student Researchers",07/30/2017,https://ciera.northwestern.edu/2017/07/30/cieras-2017-summer-student-researchers/,,"CIERA Stories",Education|Interdisciplinary
2084,"CIERA Prof. Raffaella Margutti Helps Discover ‘Heavy Metal’ Supernova Rocking Out",07/31/2017,https://ciera.northwestern.edu/2017/07/31/2084/,"Life &amp; Death of Stars","External Press|Northwestern Press",Science
2087,"Intergalactic Transfer: A New Study on How Matter Moves Across the Universe, Led by CIERA Postdoc Daniel Anglés-Alcázar",07/31/2017,https://ciera.northwestern.edu/2017/07/31/intergalactic-transfer-a-new-study-on-how-matter-moves-across-the-universe-led-by-ciera-postdoc-daniel-angles-alcazar/,"Galaxies &amp; Cosmology","External Press|Northwestern Press",Science
2088,"The Computing Power Behind CIERA’s Galaxy Formation Research",07/20/2017,https://ciera.northwestern.edu/2017/07/20/the-computing-power-behind-cieras-galaxy-formation-research/,"Galaxies &amp; Cosmology","Northwestern Press",Achievement
2089,"Graduate Students Engage with 7th/8th Grade Students & Families",07/01/2017,https://ciera.northwestern.edu/2017/07/01/graduate-students-engage-with-7th-8th-grade-students-families/,,"CIERA Stories",Event|Outreach
2111,"CIERA Professor Raffaella Margutti Group Research Featured in Nature Magazine",11/02/2018,https://ciera.northwestern.edu/2018/11/02/ciera-professor-raffaella-margutti-group-research-featured-in-nature-magazine/,"Life &amp; Death of Stars","External Press",Science
2199,"CIERA Director Vicky Kalogera Featured in Northwestern Global Impact Video",06/12/2017,https://ciera.northwestern.edu/2017/06/12/ciera-director-vicky-kalogera-featured-in-northwestern-global-impact-video/,,"Northwestern Press",Achievement
2201,"Graduate Student Fani Dosopoulou Receives Holt Award",06/10/2017,https://ciera.northwestern.edu/2017/06/10/graduate-student-fani-dosopoulou-receives-holt-award/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Stellar Dynamics &amp; Stellar Populations","CIERA Stories",Achievement
2203,"CIERA Hosts Supernovae: The LSST Revolution Workshop",06/03/2017,https://ciera.northwestern.edu/2017/06/03/ciera-hosts-supernovae-the-lsst-revolution-workshop/,"Life &amp; Death of Stars","CIERA Stories","Data Science &amp; Computing|Event|Interdisciplinary"
2209,"LIGO Detects Gravitational Waves for Third Time",06/02/2017,https://ciera.northwestern.edu/2017/06/02/ligo-detects-gravitational-waves-for-third-time/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press|Northwestern Press",Science
2210,"Astronomy Students Awarded Best Senior Thesis",05/30/2017,https://ciera.northwestern.edu/2017/05/30/astronomy-students-awarded-best-senior-thesis/,"Black Holes &amp; Dead Stars","CIERA Stories",Achievement
2213,"""Science Sonification"" Brings Together Composers & STEM Researchers",05/23/2017,https://ciera.northwestern.edu/2017/05/23/science-sonification-brings-together-composers-stem-researchers/,,"CIERA Stories",Event|Interdisciplinary|Outreach
2305,"CIERA Postdocs Advance to New Positions",05/19/2017,https://ciera.northwestern.edu/2017/05/19/ciera-postdocs-advance-to-new-positions-2/,,"CIERA Stories",Achievement|Interdisciplinary
2306,"Postdoctoral Fellow Dan Foreman-Mackey Presents CIERA Spring Interdisciplinary Colloquium",05/18/2017,https://ciera.northwestern.edu/2017/05/18/postdoctoral-fellow-dan-foreman-mackey-presents-ciera-spring-interdisciplinary-colloquium/,"Exoplanets &amp; The Solar System","CIERA Stories","Data Science &amp; Computing|Event|Interdisciplinary"
2311,"Physics Makes Music in A Shout Across Time",05/16/2017,https://ciera.northwestern.edu/2017/05/16/physics-makes-music-in-a-shout-across-time/,,"CIERA Stories|External Press|Northwestern Press",Event|Interdisciplinary|Outreach
2321,"Chicago Woman Magazine Features CIERA Director Prof. Kalogera",05/06/2017,https://ciera.northwestern.edu/2017/05/06/chicago-woman-magazine-features-ciera-director-prof-kalogera/,,"External Press",Achievement
2323,"LIGO Co-founder Rainer Weiss Presents CIERA Annual Public Lecture",05/03/2017,https://ciera.northwestern.edu/2017/05/03/ligo-co-founder-rainer-weiss-presents-ciera-annual-public-lecture/,"Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories",Event|Outreach
2337,"CIERA Director Prof. Kalogera Receives Walder Award for Research Excellence",05/01/2017,https://ciera.northwestern.edu/2017/05/01/ciera-director-prof-kalogera-receives-walder-award-for-research-excellence/,"Gravitational Waves &amp; Multi-Messenger Astronomy","Northwestern Press",Achievement
2338,"CIERA Contributes to Northwestern’s Computational Research Day",04/30/2017,https://ciera.northwestern.edu/2017/04/30/ciera-contributes-to-northwesterns-computational-research-day/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Gravitational Waves &amp; Multi-Messenger Astronomy","CIERA Stories|Northwestern Press","Achievement|Data Science &amp; Computing|Event|Interdisciplinary"
2340,"Prof. Faucher-Giguère Receives NSF Honor for Young Faculty",04/29/2017,https://ciera.northwestern.edu/2017/04/29/prof-faucher-giguere-receives-nsf-honor-for-young-faculty/,"Galaxies &amp; Cosmology","Northwestern Press",Achievement
2341,"CIERA to Welcome New Postdocs in Fall 2017",04/28/2017,https://ciera.northwestern.edu/2017/04/28/ciera-to-welcome-new-postdocs-in-fall-2017/,"Black Holes &amp; Dead Stars|Exoplanets &amp; The Solar System|Galaxies &amp; Cosmology|Life &amp; Death of Stars|Stellar Dynamics &amp; Stellar Populations","CIERA Stories","Achievement|Data Science &amp; Computing"
2343,"Rocco Coppejans Joins CIERA’s Mel Ulmer to Work on Mirrors in Space",04/27/2017,https://ciera.northwestern.edu/2017/04/27/rocco-coppejans-joins-cieras-mel-ulmer-to-work-on-mirrors-in-space/,,"CIERA Stories",Achievement
2344,"CIERA Researchers Highlight Their Expertise in Seven Minutes or Less",03/17/2017,https://ciera.northwestern.edu/2017/03/17/ciera-researchers-highlight-their-expertise-in-seven-minutes-or-less-2/,"Gravitational Waves &amp; Multi-Messenger Astronomy|Life &amp; Death of Stars","CIERA Stories",Education|Event|Interdisciplinary|Outreach
2408,"CIERA Hosts Dr. Beth Willman as Interdisciplinary Colloquium Speaker",11/12/2018,https://ciera.northwestern.edu/2018/11/12/ciera-hosts-dr-beth-willman-as-interdisciplinary-colloquium-speaker/,,"CIERA Stories","Data Science &amp; Computing|Event|Interdisciplinary"
2437,"New Issue of “LIGO Magazine” Features Gravity Spy Article by Mike Zevin",03/15/2017,https://ciera.northwestern.edu/2017/03/15/new-issue-of-ligo-magazine-features-gravity-spy-article-by-mike-zevin/,"Gravitational Waves &amp; Multi-Messenger Astronomy","External Press","Achievement|Data Science &amp; Computing|Interdisciplinary|Outreach"
2439,"CIERA Pilot Program Exposes Students to Astronomy Research",03/13/2017,https://ciera.northwestern.edu/2017/03/13/ciera-pilot-program-exposes-students-to-astronomy-research/,,"CIERA Stories",Education
2442,"CIERA Professor Giles Novak Joins ALMA Science Advisory Committee",03/12/2017,https://ciera.northwestern.edu/2017/03/12/ciera-professor-giles-novak-joins-alma-science-advisory-committee/,,"CIERA Stories",Achievement
2444,"Professor Jeremy Kasdin Presents CIERA Winter Interdisciplinary Colloquium",03/02/2017,https://ciera.northwestern.edu/2017/03/02/professor-jeremy-kasdin-presents-ciera-winter-interdisciplinary-colloquium/,"Exoplanets &amp; The Solar System","CIERA Stories",Event|Interdisciplinary
2451,"Media Seek Expertise on New Planets in TRAPPIST-1 System",02/28/2017,https://ciera.northwestern.edu/2017/02/28/media-seek-expertise-on-new-planets-in-trappist-1-system/,"Exoplanets &amp; The Solar System","External Press",Outreach
2515,"CIERA Hosts Astronomy Day for Middle School Teachers",02/25/2017,https://ciera.northwestern.edu/2017/02/24/ciera-hosts-astronomy-day-for-middle-school-teachers/,,"CIERA Stories",Education|Event
2519,"News from CIERA Professor Farhad Yusef-Zadeh on Star, Planet Formation in Milky Way",01/31/2017,https://ciera.northwestern.edu/2017/01/31/news-from-ciera-professor-farhad-yusef-zadeh-on-star-planet-formation-in-milky-way/,"Life &amp; Death of Stars","External Press",Science
